"Long","Lat","Official","Date_","Species","Status","Comments","GlobalID","CreationDate","Creator","EditDate","Editor"
-84.37093264953664,33.848890951333544,"Survey","2016-10-07 12:58:40","Eastern Towhee","Dead","Only an intact wing found in planter. Wing about 4.5"" long.  Connecting bones picked clean.  Best guess is eastern towhee.","{F3875307-35DB-4DB1-B463-AD8DAB15CAF4}","","","",""
-84.39580998485562,33.77627278137395,"Incidental","2016-11-01 10:48:08","Chipping Sparrow","Dead","College of Architecture (west); Chipping Sparrow;N; Bird bagged","{0B93EE66-05EF-41D8-826F-AD9764B23DED}","","","",""
-84.33648545190151,33.94279646166304,"Survey","2017-03-30 13:34:26","Eastern Towhee","Dead","","{1BF8C02A-1D8E-4807-A4F2-ADA33D160E99}","","","",""
-84.36753826192935,33.84615104768768,"Survey","2016-04-25 10:59:13","Scarlet Tanager","Dead","Had been run over by a car","{1272DAFD-F1CD-4FAA-9637-ADE3580D487E}","","","",""
-84.39127474222737,33.76222424414721,"Survey","2017-09-09 11:39:48","Unknown Bird","Dead","was a collision, but then hit by car","{F0C04703-7E3C-4363-94C8-ADEC545EB6C5}","","","",""
-84.39811207677299,33.778868640181486,"Survey","2017-10-26 12:34:20","Fox Sparrow","Dead","GTech Marcus Nanotechnology Bld.","{DE1EBD0E-20C2-41A4-895D-AE5090BBFF8C}","","","",""
-84.38429272322547,33.752285815403255,"Survey","2017-04-09 10:46:10","Carolina Wren","Dead","On glass awning.  Maybe a Carolina wren; maybe a warbler. Could not make positive ID.","{269C0B1B-DCEB-4EF0-8E53-AF5EFF11EC44}","","","",""
-84.40190972529784,33.775408343298444,"Survey","2016-09-29 10:13:03","Ovenbird","Dead","Grossclose Bld.; W; Bird bagged","{3EB435DD-B81E-4CBF-9C16-B04308342D69}","","","",""
-84.32780205070094,33.92151877171846,"Survey","2017-04-10 09:52:56","Yellow-rumped Warbler","Dead","","{3E52EAB7-A22C-4236-BF67-B0649208BA5D}","","","",""
-84.39131253524968,33.7622256011107,"Survey","2017-09-09 11:44:01.000001","Ruby-throated Hummingbird","Dead","clearly had been here while","{52DC8F0D-B256-483C-87CC-B0A2FB497EDC}","","","",""
-84.37285616085057,33.848144909610454,"Survey","2016-09-14 11:02:14","Ruby-throated Hummingbird","Dead","In flower bed behind building. Decomposed. Disposed.","{DB3AFAFA-03AE-41B7-BFC1-B0A8BFCEB16C}","","","",""
-84.45166926839785,33.860373571347786,"Incidental","2016-05-02 11:22:38","Song Sparrow","Dead","Covered in ants","{1A00B236-4D20-4507-BFBA-B0FEBBEA6EB3}","","","",""
-84.32819012649695,33.921732105233055,"Survey","2016-09-26 12:02:11","Unknown Bird","","evidence of possible collision, two birds maybe, about 3' from bldg","{0F287A4A-CBD4-4819-AEFB-B11961462B41}","","","",""
-84.39192362230655,33.7616248547614,"Survey","2017-10-01 12:21:29","","Dead","squashed plus ant-eaten; possible tennessee warbler?","{D798CA9E-5A1A-43AA-A72D-B11B7F017A42}","","","",""
-84.40187227812692,33.77546948908447,"Survey","2017-10-03 12:44:00","Brown Thrasher","Dead","Groseclose & ISyE Bld.","{780FDE28-AA07-47F1-ABFA-B137FED87153}","","","",""
-84.38710820053107,33.75708956594704,"Survey","2016-11-05 10:13:55","Ovenbird","Dead","a few days old at least","{CDA39F26-74E7-44C3-9976-B169DACA453A}","","","",""
-84.37106181020651,33.847189615416816,"Survey","2017-10-25 12:27:31","Song Sparrow","Alive","Mary & Gavin ","{3203A308-4FD6-4119-AFD7-B192801F058E}","","","",""
-84.37091793153904,33.84717793562422,"Survey","2017-09-25 11:40:43","Unknown Thrush","Dead","Not sure of ID. Specimen not good. Discarded. Mary Kimberly ","{B72B7B30-3362-4C22-BF8F-B27DB1BB5E2B}","","","",""
-84.36959611180244,33.8452029376984,"Survey","2016-10-07 12:34:04","Northern Flicker","Dead","Clump of feathers; appear to be belly feathers of a flicker.  In front of door so assume door opened into bird and rest of bird was disposed of.","{785BF505-49C0-4E75-8072-B2DE20710220}","","","",""
-84.39019960525768,33.748550897916886,"Incidental","2017-05-15 18:14:54.000001","Veery","Dead","","{B1FBCC8C-1E5C-4632-8C30-B2FB463D4B20}","","","",""
-84.37730190163211,33.84915357426772,"Incidental","2016-03-20 14:50:00","American Robin","Dead","On pre spring check","{6AF33DE9-557E-491E-AF6F-B30101A3D6CF}","","","",""
-84.36580840133955,33.84804722267382,"Survey","2017-09-14 13:33:37","American Redstart","Dead","Decomposing. Discarded. Mary Kimberly ","{474C7C6E-B608-44E8-B8D2-B32EFF9542D0}","","","",""
-84.36714520228014,33.84659385965147,"Survey","2016-09-16 11:02:21","Blackburnian Warbler","Dead","female ","{BB902710-F8C1-4C87-8F39-B3A7527940D3}","","","",""
-84.63984953270487,34.02921299683584,"Incidental","2017-12-03 15:00:00","Golden-crowned Kinglet","Dead","Found by Grant Askren","{E4917487-C12B-4B47-87AB-B3B00FBD7AAD}","","","",""
-84.37065767163493,33.847443337720065,"Incidental","2016-09-08 21:11:12","Ruby-throated Hummingbird","Dead","Steve","{809FC95D-A11B-442C-B48A-B3ECB8106368}","","","",""
-84.39067903163323,33.74881811480581,"Incidental","2017-10-02 18:06:13","Swainson's Thrush","Dead","found by Jairo","{EAFDAEA5-409A-446F-95C5-B400E7602226}","","","",""
-84.37325465979882,33.84788048480517,"Survey","2016-10-24 13:40:18","Unknown Thrush","Dead","Badly decomposed; disposed","{21612C46-38E3-4B8C-B346-B44A06CD4C0C}","","","",""
-84.38750770738906,33.75680954448509,"Incidental","2016-03-20 20:15:00","American Woodcock","Dead","Appeared to have been moved and placed in a planter. Pre spring check","{8E5DBDFA-0AD3-44BD-BA54-B44E8E7D5640}","","","",""
-84.3667995646948,33.84929219230338,"Incidental","2016-10-06 18:43:55","Yellow-billed Cuckoo","Dead","Steve","{9CE4E567-663C-4C0E-9366-B4709BA56467}","","","",""
-84.39123270017376,33.74861680813725,"Incidental","2016-04-09 12:40:35.000001","Cedar Waxwing","Dead","very old","{F2D16FE8-5EEB-47B3-BCA1-B49BA3735F9F}","","","",""
-84.39789688893993,33.78076925864836,"Survey","2017-09-26 10:47:00","Ovenbird","Alive","Engineered Biosystems Bld.","{BB4204A9-1A24-4950-94DF-B523C9BF4DD5}","","","",""
-84.33637675665045,33.94256722009933,"Survey","2017-04-29 04:00:00","Northern Waterthrush","Dead","","{CCD8F541-9B8C-4599-86EC-B5435051A5F0}","","","",""
-84.39815793217497,33.77879416575955,"Survey","2017-05-11 12:51:03","Ovenbird","Dead","East side of Marcus Nanotechnology Bld.;Bird bagged","{B0C01248-9487-4E60-9C7A-B65F0DF12875}","","","",""
-84.36126219207833,33.849860005318064,"Survey","2016-10-13 12:08:00.000001","Black-throated Green Warbler","Dead","","{D25AF092-BE01-422D-948F-B660C8C1ED32}","","","",""
-84.37130944788257,33.84721804904638,"Incidental","2016-09-15 21:25:06","Unknown Bird","Dead","Steve","{87C97C7C-2341-44E7-8BC9-B6AFE077311B}","","","",""
-84.3361613810695,33.942058462415545,"Survey","2017-09-15 13:48:28","Swainson's Thrush","Dead","","{088A2F51-E184-439A-9831-B6C6C878C2DC}","","","",""
-84.33611886560374,33.942773756485515,"Survey","2016-09-16 12:10:35","Ruby-throated Hummingbird","Dead","","{84BDF24F-0E7B-4EBE-A791-B6C94EF8C266}","","","",""
-84.39540845229666,33.77435704083266,"Survey","2017-03-28 11:35:27","American Coot","Alive","bird found semi-conscious; monitored until it started to walk and then flew away","{F0CE8BBC-7492-4450-AC18-B77A3F2B6DEF}","","","",""
-84.39107156486966,33.74875789113877,"Incidental","2016-05-14 11:34:59","Ovenbird","Dead","","{D33B94E3-6256-42F2-BFBA-B850F3CB5151}","","","",""
-84.33593628841213,33.9425727825726,"","2017-10-03 16:19:27","Yellow-bellied Sapsucker","Dead","South east corner. Ashford crossing ","{DE6AFF6B-8C02-46B4-B68F-B8B789698A13}","","","",""
-84.39018847063971,33.7485398149023,"Incidental","2017-05-15 18:21:30","American Redstart","Dead","ASY male","{FDD4BD80-DDFC-46AC-84A4-B8BA861718B7}","","","",""
-84.36457207157358,33.8493494699761,"Survey","2016-10-13 12:24:03","Ruby-throated Hummingbird","Dead","a bit old and desiccated ","{05069B16-3462-4EBB-B2D7-B8DCA884491E}","","","",""
-84.38776707706273,33.75794096356316,"Survey","2016-04-17 11:04:00","Kentucky Warbler","Alive","Found in front of full glass window wall of one story height at subway station entrance.  Bird was stunned; placed in paper  bag.  Released after 20 to30 minutes; successfully flew to tree about 50' away.","{70C56443-0870-4086-9242-B97FB2321F45}","","","",""
-84.37110459426856,33.84723174099472,"Incidental","2016-10-13 16:22:22","Yellow-bellied Sapsucker","Alive","Steve","{BBBE2FEA-9535-48DB-92D8-B9E72515C386}","","","",""
-84.39057600654823,33.74821423521104,"Survey","2016-10-12 12:46:39","Eastern Phoebe","Dead","Deteriorated","{7D3F478C-3370-4644-A78E-B9E94CE85C51}","","","",""
-84.38428151584398,33.75228341187279,"Survey","2016-10-22 12:10:30","Unknown Bird","Dead","old. on glass awning. medium size (bigger than warbler)","{C573C92E-063B-4858-B5E4-BA5B38B6CB1E}","","","",""
-84.33606658634915,33.94209324148972,"Survey","2016-09-26 12:31:46","Unknown Bird","","evidence of possible collision about 1' from bldg","{56389569-874B-4C5F-812E-BA7D1B73259D}","","","",""
-84.30120132176391,34.069248832360124,"Incidental","2016-10-14 20:27:47","Brown Thrasher","Dead","","{844148D4-2952-42F9-8D5C-BAA0A6F89F49}","","","",""
-84.33619980381084,33.94184219957126,"","2017-09-18 10:02:41","Magnolia Warbler","Dead","","{AD7BF9F3-EE33-46F1-8FDD-BADAC28BBD4D}","","","",""
-84.39559109955684,33.77887605013725,"Incidental","2017-09-21 11:09:43","","Dead","GYech, Ford Bld.","{277D0A37-64EC-427A-B03C-BB11ACEE132B}","","","",""
-84.39564543505513,33.774185375850145,"Survey","2016-09-13 11:34:46","Northern Waterthrush","Dead","Price Gilbert Library; Bird bagged","{8DAB4172-AEB0-4F51-A62B-BB51CDC71DF6}","","","",""
-84.37007366069905,33.847941645214384,"Survey","2017-10-02 12:35:57","","Dead","Decayed with maggots; did not collect.  Possible robin.","{E150C997-BAC1-4820-817F-BB79E78B689C}","","","",""
-84.33649004229261,33.942466852569616,"Survey","2017-03-30 13:19:00","American Goldfinch","Dead","Found at 200 Ashford Center North on south side ","{D651A3FE-D8BB-4186-B7DC-BB8A8A303DDC}","","","",""
-84.38553536635125,33.7535091812799,"Survey","2017-05-07 10:37:37","Wood Thrush","Dead","At inset bldg entrance","{131F0E74-DD7A-4CA3-8E80-BBBE122D09A8}","","","",""
-84.32813946151491,33.921470059704625,"Survey","2017-09-15 13:14:47.000001","Carolina Chickadee","Dead","","{E779A350-0F48-4424-B2F9-BC08BCC3832B}","","","",""
-84.33622690867789,33.942527299058625,"Survey","2017-05-17 13:45:28","Indigo Bunting","Dead","Found in bucket from maintenance staff.","{E478B449-A05E-4B28-9D83-BC0A694F95FF}","","","",""
-84.39014214272389,33.748226960782894,"Incidental","2016-04-09 11:44:02","Cedar Waxwing","Dead","6 inches from second waxwing","{B608A66B-EAE3-4F18-B621-BC8945A50AFF}","","","",""
-84.39194105591127,33.76105120725304,"Survey","2016-09-04 11:14:55","Northern Waterthrush","Dead","Covered in ants, on sidewalk at corner","{940242F9-24EF-4C9B-B917-BCB26044D45E}","2016-09-04 11:14:03","","",""
-84.37286163698055,33.847827528123254,"Survey","2017-09-25 10:58:58","Tennessee Warbler","Dead","Collected. Has some ants, but otherwise a good specimen. Mary Kimberly ","{BD140C0F-2597-4559-8E5D-BD014BEFA96C}","","","",""
-84.36916711235534,33.84548111673802,"Survey","2016-10-13 12:43:08","Tennessee Warbler","Dead","wet","{6C0B4BE0-F056-4C39-AB8C-BD0CAE34BDA2}","","","",""
-84.37321604302137,33.84790152616343,"Survey","2016-10-05 11:10:23","Tennessee Warbler","Dead","","{39853398-0A6D-4ACA-A3DA-BD20B25FBBA9}","","","",""
-84.37329219500464,33.84802518087568,"Survey","2016-10-24 13:34:27","Unknown Warbler","Dead","Decomposed; disposed ","{31BDAB8C-2D3B-478E-88C8-BD4DE9299AD4}","","","",""
-84.37114515949185,33.84725872573533,"Survey","2016-05-18 11:50:00","House Sparrow","Dead","Indeterminate sparrow.  Been there a day or more.  Had been battered by rain there on the ground and perhaps a predator.  Found at inside corner of multi-faceted window-wall building.","{280DBA3F-E30F-47A6-A9FA-BD5E1D366F8E}","","","",""
-84.36723288952997,33.84617467390373,"Incidental","2016-03-20 16:30:00","Brown Thrasher","Dead","Fresh","{8415C652-A049-4770-86BF-BD78227FD1A2}","","","",""
-84.33616113582943,33.94277662565357,"Survey","2017-11-02 13:30:11","Golden-crowned Kinglet","Dead","","{D6660181-CF93-4B8C-AC3C-BD9259B66C5A}","","","",""
-84.39024566996711,33.74883549964992,"Incidental","2016-08-15 16:43:14","Ruby-throated Hummingbird","Dead","a bit old. decayed.","{B19AF85A-95F5-4183-AAAC-BE02859A0209}","","","",""
-84.39512957390997,33.776084798981884,"Incidental","2016-10-06 12:15:34","Mourning Dove","Dead","School of Architecture; Bird bagged","{6012CDE0-21F2-4F5E-BDFE-BE8170AA0915}","","","",""
-84.36658146811688,33.84691781194192,"Survey","2016-04-25 10:52:59","Red-eyed Vireo","Dead","","{A2DDE3C6-BE2F-4A87-B160-BE8F2DDEDCC3}","","","",""
-84.36917842843297,33.84550256082918,"Survey","2017-10-25 12:03:43","American Robin","Dead","Discarded. Mary & Gavin ","{C31A9F83-BF7F-4883-91F2-BE93BD8D900C}","","","",""
-84.38874701686683,33.758685579176564,"Survey","2017-11-12 11:48:37","Mourning Warbler","Dead","collected; although not readily visible due to conditon of bird upon examination noted black bib feathers indicative of male magnolia warbler.","{49DC1597-4120-48B1-8FA6-BEB092AECDFB}","2017-11-12 11:48:41","Maureen carroll","2017-11-12 11:49:02",""
-84.33645454087257,33.942600597169225,"Survey","2017-04-29 04:00:00","Ruby-throated Hummingbird","Dead","","{9F726492-3ADE-4A09-96E4-BEC632197738}","","","",""
-84.32824364901988,33.92160207510137,"Survey","2016-09-02 12:40:09","American Redstart","Dead","Tail feather only ","{4F858AD9-1DB5-406C-9ABB-BED61D0025F1}","","","",""
-84.37068315234797,33.84734992050215,"Survey","2016-04-25 11:31:55.000001","House Finch","Dead","","{BCF43A47-CA34-4969-BDFF-BF00D1D0656E}","","","",""
-84.39611488653777,33.77505175574825,"Incidental","2016-04-26 14:30:35","Rose-breasted Grosbeak","Dead","Member of landscaping crew showed us picture of a dead rose-breasted grosbeak he found on the east side of the Clough building at the loading dock. ","{ECC8812A-F02E-4AF5-8944-BFAB0C0AA5A7}","","","",""
-84.3905497793352,33.749017018873495,"Incidental","2016-04-20 18:53:00.000001","Cedar Waxwing","Dead","Found by city hall staff","{61B23AE4-299B-42DD-B31E-C0266F4C70C3}","","","",""
-84.36802752126401,33.846396969813014,"Survey","2017-10-01 11:31:07","Brown Thrasher","Dead","","{349DF5CD-1E05-4B2D-8971-C0DC6DF38BB1}","","","",""
-84.39108085704297,33.74879288343383,"Incidental","2016-04-21 13:21:00","Palm Warbler","Dead","Found by City Hall staff","{91406A68-956D-49FA-B221-C0F1510E6BC5}","","","",""
-84.29236786777494,33.776641143619486,"Incidental","2016-10-11 22:25:18","Tennessee Warbler","Dead","was actually across the street at exact same location as last one ","{F65EE14C-D3DD-4223-B6A4-C0F49B0FF157}","","","",""
-84.38712232743724,33.75704467889634,"Survey","2016-11-05 10:17:20.000001","Hermit Thrush","Alive","next to law building. alive but constantly softly hitting widow. below ground level. unable to help","{CC294A33-E7BE-4E9C-B223-C0F8D3B571E5}","","","",""
-84.39649161930667,33.7769688576445,"Survey","2016-04-23 10:45:34","Gray Catbird","Dead","In front of window ","{DEA27C23-0898-47B1-84D8-C188C38099A2}","","","",""
-84.37068576375049,33.847614384253134,"Survey","2017-09-14 12:17:10","Ruby-throated Hummingbird","Dead","Discarded. Mary Kimberly ","{6CBDFFCB-F944-4C86-A0E4-C1C26C42CA37}","","","",""
-84.39613092056729,33.77388132275363,"Survey","2016-04-28 11:23:01","Northern Cardinal","Dead","Dead immature NOCA on ledge on north side of Skiles building. First reported as female but is actually juvenile","{8B4AC652-ED31-4D6D-833A-C2288D25C195}","","","",""
-84.39124179022612,33.74861592077977,"Incidental","2016-04-09 12:40:58","White-eyed Vireo","Dead","few days old","{8C4C2F83-8540-4FEB-ACF2-C299E9FC6F9A}","","","",""
-84.38891091538875,33.76205998195046,"Survey","2017-05-07 11:21:14","Rose-breasted Grosbeak","Dead","","{7F56B002-68CE-4E46-9EC7-C3EB982AC848}","","","",""
-84.40177527265264,33.775585188667755,"Incidental","2016-12-23 05:00:00","White-breasted Nuthatch","Dead","Found by Steve Place, GT Staff","{847BD9FE-62F1-438C-AE49-C433417EF2DB}","","","",""
-84.37329916862619,33.84822936497132,"Survey","2017-10-02 12:53:58","","Dead","Bright yellow & green warbler run over in drive after window collision.  Crow flew into nearby tree.  Put down pack to get a ziplock & phone; turned back and bird was gone.  Only a smudge on the pavement remained assuring myself that I wasn't crazy.","{CF389FE6-20D2-42E6-861C-C537661C0F9A}","","","",""
-84.39660072957942,33.77962094080992,"Survey","2017-05-30 10:09:36","American Robin","Dead","GTech; Molecular Sciences & Engineering","{AEAE6DAC-4249-46F8-9C6D-C54A2932141A}","","","",""
-84.39002287070866,33.74839065865943,"Incidental","2016-04-30 10:50:00","Unknown Bird","Dead","heavily decayed. Likely warbler sp.","{DF33328D-ADFA-4DE4-A43A-C5A4316D9B83}","","","",""
-84.3712590730564,33.847159755283364,"Survey","2016-04-25 11:28:39","Ovenbird","Dead","Maggots; threw carcass away","{EB0780EA-2017-4F0E-8536-C5CD6EE5CA6D}","","","",""
-84.37109170613917,33.847207060122294,"Survey","2017-09-20 10:49:38","Unknown Warbler","Dead","Badly ant-ridden on head. Discarded. Mary Kimberly ","{A5DAD0DD-B6B0-4DD0-BF48-C5D4F38B5B8D}","","","",""
-84.39068756742505,33.748575835814826,"Incidental","2016-04-05 04:00:00","Cedar Waxwing","Dead","city hall, no red tips on feathers","{46BF60DB-24C8-41AD-AE23-C5E319611FE4}","","","",""
-84.37202425711709,33.84619897084173,"Survey","2016-04-13 11:28:36.000001","Yellow-throated Warbler","Alive","Stunned on steps, bagged and carried","{0CF06D53-D670-4305-BA64-C61DA38F2952}","","","",""
-84.39010195569134,33.74863781938556,"Survey","2017-09-26 13:06:04","Unknown Bird","Dead","","{CEF14AC9-E7AE-4A2D-97BF-C638E71631EA}","","","",""
-84.3876928124399,33.7543579928912,"Survey","2016-10-09 10:36:37","Gray Catbird","Alive","50 Hurt Plaza.  Flew off before able to take photo of bird. photo is of glass door and evidence of strike and high reflectivity of glass from extetior street lights.","{C90234A1-4C7F-47D1-AF4F-C64C2FE122B4}","","","",""
-84.40164884286123,33.775034562896685,"Survey","2017-11-16 13:09:40","Pine Warbler","Dead","ETech. Groseclose Bld. and ISyE Bld.","{CAAFE580-0406-4C2E-9271-C6A283792D59}","","","",""
-84.36653871998745,33.847260084335346,"Survey","2017-04-17 11:07:54","","Dead","Suspect Zebra Finch. Lots of ants, but collected anyway. M. Kimberly ","{C6CE8337-2BE5-4963-BA65-C6A3528B0264}","","","",""
-84.39000364406664,33.748903285196434,"","","","","","{1C60B62F-AC31-4937-B4CF-C6AAABA0DC12}","","","",""
-84.37192551789433,33.84623000489886,"Survey","2016-04-29 11:07:20","Indigo Bunting","Dead","On the stairs on the north of Terminus One","{D3C1D6F2-A0A4-435B-BD43-C6F82407191E}","","","",""
-84.38753473140777,33.75609749099692,"Survey","2016-10-09 11:15:42","Song Sparrow","Alive","Saw hit 55 Park after stopped to collect Cat bird; flopped around and still but evaded capture:  kept flying into windows","{30E72E0F-C7C7-4B96-B454-C80A63DBB776}","","","",""
-84.39169045379478,33.76104892121987,"Survey","2017-10-01 12:29:30","","Dead","Unkown warbler; only feathers and bones left","{8AD04B6C-CA39-421F-AAD4-C8372DDC4F97}","","","",""
-84.36558870845533,33.96952573400722,"Incidental","2016-10-07 18:08:36","Palm Warbler","Dead","","{FC76CBE6-6A6F-41A4-8A25-C8A0FA6B3B3F}","","","",""
-84.36135560249483,33.850592100429594,"Survey","2016-10-24 12:15:17","Tennessee Warbler","Dead","Badly decomposed; discarded","{0147770F-0F57-4BAD-8A8D-C9E231FA499C}","","","",""
-84.39038783285241,33.74837428806417,"Incidental","2016-09-12 14:00:20","Ruby-throated Hummingbird","Dead","","{26E27DBE-4A3D-4DD5-A1C3-CA15F63AE058}","","","",""
-84.30812438972362,33.77782782996022,"","","","","","{6420CEFB-E264-4832-B10D-CA2212DA864D}","","","",""
-84.37072710691481,33.84726652444241,"Survey","2016-09-16 12:19:47.000001","Ruby-throated Hummingbird","Dead","","{ACCAB29E-4D58-4C8B-8FB8-CA88611909A8}","","","",""
-84.33424176485065,33.77527104961365,"Incidental","2017-09-18 19:00:12","Tufted Titmouse","Dead","Not sure this was a collision. Saw a Titmouse sitting quietly on the feeder with its eyes closed earlier in the day. Later found it dead near the feeder. ","{67F4C5E7-9FA5-4A61-B13F-CAECEDC58BCD}","","","",""
-84.3283769212788,33.92105645521043,"Survey","2017-09-15 13:05:21","Northern Mockingbird","Dead","","{FF4EE0A2-6A5E-49DA-883D-CB1C7D036B6A}","","","",""
-84.39021006254588,33.74855526449578,"Incidental","2017-05-15 18:13:02","Black-and-white Warbler","Dead","female","{4A49476D-3312-470C-BF6D-CB2A2AFDBC6E}","","","",""
-84.39168605204988,33.76223562710623,"Survey","2016-10-01 11:20:00","Ovenbird","Rehab","On south side of Baker St. in middle of sidewalk.  Alive and active, but appeared to have an injured leg and injured wing, so could not stand, nor fly.  Taken to A.W.A.R.E in Lithonia, GA.","{BC8A11FC-37D1-43FB-9495-CBA1E11713A0}","","","",""
-84.39075868255452,33.74888400689447,"Incidental","2016-05-14 11:44:07","Mourning Dove","Dead","courtyard ","{CA7E61DC-A889-4983-9034-CBA3DDB79554}","","","",""
-84.33657224263268,33.94233077291556,"Survey","2016-09-23 13:42:21","Swainson's Thrush","Dead","","{656AFFC6-998D-4761-8A68-CBDB1E8FD349}","","","",""
-84.36796121301963,33.84623929362662,"Survey","2017-04-20 10:58:20","Wood Thrush","Dead","Collected. M. Kimberly.","{A62C1E69-C934-4B00-B33F-CBE938C66311}","","","",""
-84.39584949096516,33.7799394012659,"Survey","2016-09-01 10:04:46","Red-eyed Vireo","Dead","bird partially decomp.; NE corner of Molecular Science & Engineering building; bagged for transport to AAS","{1553167E-CFC6-4998-9F32-CC5A22D035A6}","","","",""
-84.33595298180505,33.94244986926716,"Survey","2017-09-15 13:52:14","Swainson's Thrush","Dead","","{1143FE1D-6811-41B7-B083-CCE57B4F99A1}","","","",""
-84.37068194052064,33.84876698378294,"Survey","2017-10-01 13:32:14","Ovenbird","Dead","","{BD79AE99-635F-4365-932A-CD12361A86E4}","","","",""
-84.39597922026861,33.77307561330629,"Survey","2016-09-06 12:00:40","Chimney Swift","Dead","severe decomp & carnivorous evidence; bird discarded","{2183C436-8248-4BD2-8C3E-CD20A8F7B7F6}","","","",""
-84.40173568299974,33.775354026795846,"Survey","2016-10-27 12:09:35","Song Sparrow","Dead","Structures Instruction Center;Inside Corridor SW corner;bird bagged","{F918D1FF-4F24-4272-B406-CD37E578C8D7}","","","",""
-84.33609499197675,33.94249831739077,"Survey","2016-10-07 19:02:16","Rose-breasted Grosbeak","Dead","in bucket","{96BA512C-E4BD-400D-BA8A-CE13881DC629}","","","",""
-84.40191289994407,33.775387974053984,"Survey","2016-10-06 12:54:57","Unknown Bird","Dead","Groseclose Bld; Decomposed and only body parts; discarded","{9427775B-D62C-4281-BDCB-CE4D80A56048}","","","",""
-84.3868163046576,33.75706590242835,"Survey","2016-04-24 11:05:52","Northern Waterthrush","Dead","Unsure of type. Took photo. IDed by Adam","{0A29755E-616C-40A3-B62B-CEC4C617FA55}","","","",""
-84.3281729974211,33.92124290532008,"Survey","2016-09-30 11:52:52","Tennessee Warbler","Dead","","{AD78CE8D-42B0-4984-BCB7-CF3FA3E9C013}","","","",""
-84.39063664552486,33.748282171382925,"","","","","","{8BD62831-671E-4AC2-8664-CFB8278CEF64}","","","",""
-84.36780958458618,33.84620828493965,"Survey","2016-04-18 11:18:41","Blue-winged Warbler","Dead","","{934AF937-FC14-4D87-963A-CFD41014C0BE}","","","",""
-84.37262498390378,33.848020667170736,"Survey","2017-09-28 13:29:39","American Robin","Dead","","{83F164F0-BDD6-49A2-893A-D012DC4D65BB}","","","",""
-84.33688337952124,33.942035142959334,"Survey","2017-04-21 13:24:39","Yellow-rumped Warbler","Dead","","{4C70FFC1-91D6-4613-BF57-D02513F65C25}","","","",""
-84.39072479181378,33.748932870397645,"Incidental","2016-04-13 11:54:05","Worm-eating Warbler","Alive","stunned. flew away when I tried to grab it. flew well and perched in tree","{B04915F6-132B-438C-81DD-D037B6BB69BA}","","","",""
-84.33828691899924,33.929458206508954,"Incidental","2016-11-01 04:00:00","Song Sparrow","Dead","Perimeter Terraces ","{86FED213-F24E-46D7-B821-D05E7CE8066B}","","","",""
-84.32845135209,33.92182888936135,"Survey","2016-10-11 22:54:44","Red-bellied Woodpecker","Dead","Photos Of feathers below window but looks more like sapsucker","{4201BFC2-3539-462F-8158-D0E9DB50C0BA}","","","",""
-84.36933977484115,33.84553271400858,"Survey","2017-10-01 13:03:28","Tennessee Warbler","Dead","","{BDF6594F-555E-4D14-AE41-D1F14794B33B}","","","",""
-84.37327555730727,33.84795886519998,"Survey","2016-10-31 13:05:19","Rose-breasted Grosbeak","Dead","Badly decomposed; discarded.","{B65840BB-D402-4138-9C18-D20577963BD9}","","","",""
-84.38431328296737,33.75232060160764,"Survey","2017-05-13 11:21:55","Gray Catbird","Alive","looks like a young catbird on glass awning above GA State student rec center.  looks okay,  but not flying away.  couldn't reach it","{552BE092-117B-4826-A008-D23F027AB282}","2017-05-13 11:21:59","Maureen C","",""
-84.39121570584523,33.74863949177019,"Incidental","2016-04-09 12:40:04","Cedar Waxwing","Dead","","{3C32BAC9-21C4-457F-A4E5-D2C45C4D57F3}","","","",""
-84.39073321980779,33.74885762153224,"Survey","2017-09-26 12:50:59.000001","Ruby-throated Hummingbird","Dead","","{8A4D1625-680A-4317-8D23-D337FE8F0411}","","","",""
-84.40203321041173,33.775785179794376,"Survey","2017-10-12 12:30:00","Hermit Thrush","Alive","Just collided with window, but revived quickly;","{BD2F706E-5247-4698-A6DC-D3B399451A78}","","","",""
-84.40153559674495,33.77520455057778,"Survey","2017-10-11 12:18:51","Downy Woodpecker","Dead","Guessing it’s a Downy Woodpecker? Skeleton and a few feathers only. I disposed of it. Photos taken. ","{C5263D87-AA2D-485A-B9BF-D4643EB4AF8B}","","","",""
-84.3707551945388,33.847664337389084,"Survey","2017-09-14 11:58:15","Ruby-throated Hummingbird","Dead","Discarded; very mangled-looking. Mary Kimberly ","{CC449D95-74F0-4F4C-B8A1-D496C166D029}","","","",""
-84.38823776283058,33.758182570065884,"Survey","2017-09-23 11:18:21","Ovenbird","Alive","fled when attempting to catch, dark bars on chest","{6E8A42B6-5B81-47C2-B4EF-D4A33F1ADEEC}","","","",""
-84.39663790006922,33.779974553310545,"Survey","2016-09-20 10:12:44","Northern Waterthrush","Dead","Northern Waterthrush; bird bagged; Molecular Science, N","{D12F2CD4-AE57-44F3-8DDA-D4E27409E5F9}","","","",""
-84.36095652053996,33.85093061819615,"","","","","","{F0170683-9353-4F94-A28C-D4E735C46BE1}","","","",""
-84.39633709919634,33.77926643607596,"Incidental","2016-09-06 10:30:49","Unknown Flycatcher","Dead","partially decomposed; Ford Environmental Science and technology;bird bagged for id;","{4A7CA2C5-B992-4A8F-ACAD-D5DC70DA2B6D}","","","",""
